rank,trajectory_id,anchor_id,canonical_smiles,sampling_temperature,sampling_regime,sampled_dihedral_deg,sigma_shear_mean,hysteresis_mean,reversibility_mean,pathway_voxels_occupied,pathway_neighborhood_contacts,pathway_neighborhood_score_mean,pathway_score_mean,species_conservation_score_mean,field_consensus_complement_bonus,charge_feature_mean,u_pose,u_pose_source,policy_logprob,trajectory_entropy,reward,pi_complement,adjusted_pi_clash,pi_clash_pocket,pi_clash_lock,sigma_shear,pi_clash_lock_cold_hold,pi_clash_lock_ramp_up,pi_clash_lock_warm_hold,pi_clash_lock_ramp_down,pi_clash_lock_cold_return,lock_geometry_score,lock_geometry_atom_count,lock_voxel_indices_json,lock_occupancy_cold_hold,lock_occupancy_ramp_up,lock_occupancy_warm_hold,lock_occupancy_ramp_down,lock_occupancy_cold_return,intracellular_penetration_depth_angstrom,lock_steric_volume_angstrom3,cryptic_bonus,consensus_complement_bonus,pathway_voxels,void_atom_count,survival_tier,selected_dihedral_deg,reward_components_json,lock_phase_provenance,nma_disruption_penalty,hydration_blockade_penalty,thermodynamic_trap_penalty,pathway_bonus,u_pose_right,continuity_admissibility,continuity_reward_v1,continuity_provenance,oracle_valid,generated_by_policy,epistemic_class,training_status
76,near_random-001428,ANCHOR_023031,CCOc1cccc2c(C(N)=O)cc(C)nc12,5.0,near_random,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21468041903890753,0.1823215567939546,best_rotamer_rank_proxy,-11.03261661529541,11.235527038574219,8.02486986366168,2.0,1.9934765324421178,1.9620832012225569,3.9869530648842355,0.0,68.36727559138211,34.960855274816026,1.5544349582499444,34.960855274816026,71.78563937095122,3.9869530648842355,2.0,"[243208,243303]",68.36727559138211,34.960855274816026,1.5544349582499444,34.960855274816026,71.78563937095122,0.0,40.0,4.0,0.0,0,0,normal,60.0,"{""adjusted_pi_clash"":1.9934765324421178,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":3.9869530648842355,""lock_occupancy_cold_hold"":68.36727559138211,""lock_occupancy_cold_return"":71.78563937095122,""lock_occupancy_ramp_down"":34.960855274816026,""lock_occupancy_ramp_up"":34.960855274816026,""lock_occupancy_warm_hold"":1.5544349582499444,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=127:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[243208,243303]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":3.9869530648842355,""pi_clash_lock_cold_hold"":68.36727559138211,""pi_clash_lock_cold_return"":71.78563937095122,""pi_clash_lock_ramp_down"":34.960855274816026,""pi_clash_lock_ramp_up"":34.960855274816026,""pi_clash_lock_warm_hold"":1.5544349582499444,""pi_clash_pocket"":1.9620832012225569,""rust_reward_authority"":true,""selected_dihedral_deg"":60.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,8.02486986366168,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
77,near_random-000420,ANCHOR_100737,O=C(Cc1ccc(F)cc1)[C@H]1CCCNC1,5.0,near_random,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1605206928215921,-0.0,best_rotamer_rank_proxy,-12.211956024169922,11.235526084899902,8.022536512454977,4.0,2.8846735942370754,2.862137081782098,2.8846735942370754,0.0,30.092990956631823,15.445606733214607,0.7982225097973923,15.445606733214609,31.597640504463417,2.8846735942370754,1.0,[261543],30.092990956631823,15.445606733214607,0.7982225097973923,15.445606733214609,31.597640504463417,0.0,20.0,4.0,0.0,0,0,cryptic_rescue,300.0,"{""adjusted_pi_clash"":2.8846735942370754,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":1,""lock_geometry_score"":2.8846735942370754,""lock_occupancy_cold_hold"":30.092990956631823,""lock_occupancy_cold_return"":31.597640504463417,""lock_occupancy_ramp_down"":15.445606733214609,""lock_occupancy_ramp_up"":15.445606733214607,""lock_occupancy_warm_hold"":0.7982225097973923,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=1:total_atoms=128:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":20.0,""lock_voxel_indices"":""[261543]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":2.8846735942370754,""pi_clash_lock_cold_hold"":30.092990956631823,""pi_clash_lock_cold_return"":31.597640504463417,""pi_clash_lock_ramp_down"":15.445606733214609,""pi_clash_lock_ramp_up"":15.445606733214607,""pi_clash_lock_warm_hold"":0.7982225097973923,""pi_clash_pocket"":2.862137081782098,""rust_reward_authority"":true,""selected_dihedral_deg"":300.0,""survival_tier"":""cryptic_rescue""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,8.022536512454977,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
78,balanced-000021,ANCHOR_056507,C[C@H](N)CN(C(N)=O)c1n[nH]c2ccccc12,1.0,balanced,240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26762499441974796,1.0986122886681098,best_rotamer_rank_proxy,-10.476983070373535,10.99013900756836,8.01851625554903,4.0,2.370080710276126,2.351564454727094,2.370080710276126,0.0,30.73036965074505,15.753794802207857,0.7772199536706641,15.753794802207858,32.26688813328231,2.370080710276126,1.0,[261638],30.73036965074505,15.753794802207857,0.7772199536706641,15.753794802207858,32.26688813328231,0.0,20.0,4.0,0.0,0,0,normal,240.0,"{""adjusted_pi_clash"":2.370080710276126,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":1,""lock_geometry_score"":2.370080710276126,""lock_occupancy_cold_hold"":30.73036965074505,""lock_occupancy_cold_return"":32.26688813328231,""lock_occupancy_ramp_down"":15.753794802207858,""lock_occupancy_ramp_up"":15.753794802207857,""lock_occupancy_warm_hold"":0.7772199536706641,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=1:total_atoms=128:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":20.0,""lock_voxel_indices"":""[261638]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":2.370080710276126,""pi_clash_lock_cold_hold"":30.73036965074505,""pi_clash_lock_cold_return"":32.26688813328231,""pi_clash_lock_ramp_down"":15.753794802207858,""pi_clash_lock_ramp_up"":15.753794802207857,""pi_clash_lock_warm_hold"":0.7772199536706641,""pi_clash_pocket"":2.351564454727094,""rust_reward_authority"":true,""selected_dihedral_deg"":240.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,8.01851625554903,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
79,exploration-000981,ANCHOR_008984,CC(C)(C)c1ncc(C(N)=O)cc1OC1CC1,2.0,exploration,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.182405611185395,0.1823215567939546,best_rotamer_rank_proxy,-13.023225784301758,11.184712409973145,8.018481812136134,4.0,2.4211173898337237,2.4026355776975885,2.4211173898337237,0.0,31.286766990708557,16.02148889473199,0.7562107987554243,16.02148889473199,32.85110534024398,2.4211173898337237,1.0,[261542],31.286766990708557,16.02148889473199,0.7562107987554243,16.02148889473199,32.85110534024398,0.0,20.0,4.0,0.0,0,0,normal,60.0,"{""adjusted_pi_clash"":2.4211173898337237,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":1,""lock_geometry_score"":2.4211173898337237,""lock_occupancy_cold_hold"":31.286766990708557,""lock_occupancy_cold_return"":32.85110534024398,""lock_occupancy_ramp_down"":16.02148889473199,""lock_occupancy_ramp_up"":16.02148889473199,""lock_occupancy_warm_hold"":0.7562107987554243,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=1:total_atoms=131:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":20.0,""lock_voxel_indices"":""[261542]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":2.4211173898337237,""pi_clash_lock_cold_hold"":31.286766990708557,""pi_clash_lock_cold_return"":32.85110534024398,""pi_clash_lock_ramp_down"":16.02148889473199,""pi_clash_lock_ramp_up"":16.02148889473199,""pi_clash_lock_warm_hold"":0.7562107987554243,""pi_clash_pocket"":2.4026355776975885,""rust_reward_authority"":true,""selected_dihedral_deg"":60.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,8.018481812136134,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
80,balanced-001525,ANCHOR_097593,N[C@H]1CC[C@H]2CN(Cc3ccccc3)C[C@H]2C1,1.0,balanced,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1417962552135826,0.1823215567939546,best_rotamer_rank_proxy,-10.351244926452637,10.990138053894043,7.981983349678806,2.0,0.986362848085576,0.9498308907490732,4.9318142404278795,0.0,155.44330954353947,79.67520044187171,3.9070913402039773,79.67520044187174,163.21547502071644,4.9318142404278795,5.0,"[270661,270756,279875,279876,279970]",155.44330954353947,79.67520044187171,3.9070913402039773,79.67520044187174,163.21547502071644,0.0,100.0,2.0,0.0,0,0,normal,60.0,"{""adjusted_pi_clash"":0.986362848085576,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":5,""lock_geometry_score"":4.9318142404278795,""lock_occupancy_cold_hold"":155.44330954353947,""lock_occupancy_cold_return"":163.21547502071644,""lock_occupancy_ramp_down"":79.67520044187174,""lock_occupancy_ramp_up"":79.67520044187171,""lock_occupancy_warm_hold"":3.9070913402039773,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=5:total_atoms=135:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":100.0,""lock_voxel_indices"":""[270661,270756,279875,279876,279970]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":4.9318142404278795,""pi_clash_lock_cold_hold"":155.44330954353947,""pi_clash_lock_cold_return"":163.21547502071644,""pi_clash_lock_ramp_down"":79.67520044187174,""pi_clash_lock_ramp_up"":79.67520044187171,""pi_clash_lock_warm_hold"":3.9070913402039773,""pi_clash_pocket"":0.9498308907490732,""rust_reward_authority"":true,""selected_dihedral_deg"":60.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,7.981983349678806,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
81,exploration-001843,ANCHOR_009360,CC(C)(N)CN1CCC(C(C)(C)C)CC1,2.0,exploration,240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11275557358887725,1.0986122886681098,best_rotamer_rank_proxy,-11.035527229309082,11.184712409973145,7.923346072799618,2.0,1.896064568220901,1.868783063642183,3.792129136441802,0.0,66.55914010818347,34.05678670836814,1.5544333085528166,34.05678670836814,69.88709711359265,3.792129136441802,2.0,"[261541,261635]",66.55914010818347,34.05678670836814,1.5544333085528166,34.05678670836814,69.88709711359265,0.0,40.0,4.0,0.0,0,0,normal,240.0,"{""adjusted_pi_clash"":1.896064568220901,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":3.792129136441802,""lock_occupancy_cold_hold"":66.55914010818347,""lock_occupancy_cold_return"":69.88709711359265,""lock_occupancy_ramp_down"":34.05678670836814,""lock_occupancy_ramp_up"":34.05678670836814,""lock_occupancy_warm_hold"":1.5544333085528166,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=139:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[261541,261635]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":3.792129136441802,""pi_clash_lock_cold_hold"":66.55914010818347,""pi_clash_lock_cold_return"":69.88709711359265,""pi_clash_lock_ramp_down"":34.05678670836814,""pi_clash_lock_ramp_up"":34.05678670836814,""pi_clash_lock_warm_hold"":1.5544333085528166,""pi_clash_pocket"":1.868783063642183,""rust_reward_authority"":true,""selected_dihedral_deg"":240.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,7.923346072799618,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
82,near_random-000382,ANCHOR_068550,Cc1ccc(-c2cc(C(=O)N(C)C)n[nH]2)s1,5.0,near_random,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15950080479509623,0.6931471805599453,best_rotamer_rank_proxy,-11.709178924560547,11.235527038574219,7.7856669701895544,1.0,0.9480322841104505,0.9025267344731488,5.688193704662703,0.0,186.95919514892478,95.86114348622162,4.763091823518462,95.86114348622162,196.307154906371,5.688193704662703,6.0,"[233990,243206,243207,243398,252326,252518]",186.95919514892478,95.86114348622162,4.763091823518462,95.86114348622162,196.307154906371,0.0,120.0,2.0,0.0,0,0,cryptic_rescue,60.0,"{""adjusted_pi_clash"":0.9480322841104505,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":1.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":6,""lock_geometry_score"":5.688193704662703,""lock_occupancy_cold_hold"":186.95919514892478,""lock_occupancy_cold_return"":196.307154906371,""lock_occupancy_ramp_down"":95.86114348622162,""lock_occupancy_ramp_up"":95.86114348622162,""lock_occupancy_warm_hold"":4.763091823518462,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=6:total_atoms=125:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":120.0,""lock_voxel_indices"":""[233990,243206,243207,243398,252326,252518]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":5.688193704662703,""pi_clash_lock_cold_hold"":186.95919514892478,""pi_clash_lock_cold_return"":196.307154906371,""pi_clash_lock_ramp_down"":95.86114348622162,""pi_clash_lock_ramp_up"":95.86114348622162,""pi_clash_lock_warm_hold"":4.763091823518462,""pi_clash_pocket"":0.9025267344731488,""rust_reward_authority"":true,""selected_dihedral_deg"":60.0,""survival_tier"":""cryptic_rescue""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,7.7856669701895544,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
83,near_random-001293,ANCHOR_056499,C[C@H](N)CCc1ccc2c(c1)OCCO2,5.0,near_random,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1383689461799804,0.40546510810816444,best_rotamer_rank_proxy,-10.81756591796875,11.235689163208008,7.629599463768024,2.0,1.6045287027869772,1.5794579418059307,3.2090574055739545,0.0,62.15286329114948,31.90878867059373,1.6647140500379827,31.908788670593733,65.26050645570696,3.2090574055739545,2.0,"[225157,225159]",62.15286329114948,31.90878867059373,1.6647140500379827,31.908788670593733,65.26050645570696,0.0,40.0,4.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.6045287027869772,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":3.2090574055739545,""lock_occupancy_cold_hold"":62.15286329114948,""lock_occupancy_cold_return"":65.26050645570696,""lock_occupancy_ramp_down"":31.908788670593733,""lock_occupancy_ramp_up"":31.90878867059373,""lock_occupancy_warm_hold"":1.6647140500379827,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=128:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[225157,225159]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":3.2090574055739545,""pi_clash_lock_cold_hold"":62.15286329114948,""pi_clash_lock_cold_return"":65.26050645570696,""pi_clash_lock_ramp_down"":31.908788670593733,""pi_clash_lock_ramp_up"":31.90878867059373,""pi_clash_lock_warm_hold"":1.6647140500379827,""pi_clash_pocket"":1.5794579418059307,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,7.629599463768024,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
84,balanced-001298,ANCHOR_096843,N[C@H](Cc1ccc2c(c1)OCO2)C1CCCC1,1.0,balanced,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13675332816179706,0.40546510810816444,best_rotamer_rank_proxy,-11.868157386779785,10.99013900756836,7.49067255493277,2.0,1.4684237108292955,1.4461748667258214,2.936847421658591,0.0,62.66188603129899,32.108159669925904,1.5544333085528166,32.108159669925904,65.79498033286394,2.936847421658591,2.0,"[234180,243492]",62.66188603129899,32.108159669925904,1.5544333085528166,32.108159669925904,65.79498033286394,0.0,40.0,4.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.4684237108292955,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":2.936847421658591,""lock_occupancy_cold_hold"":62.66188603129899,""lock_occupancy_cold_return"":65.79498033286394,""lock_occupancy_ramp_down"":32.108159669925904,""lock_occupancy_ramp_up"":32.108159669925904,""lock_occupancy_warm_hold"":1.5544333085528166,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=132:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[234180,243492]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":2.936847421658591,""pi_clash_lock_cold_hold"":62.66188603129899,""pi_clash_lock_cold_return"":65.79498033286394,""pi_clash_lock_ramp_down"":32.108159669925904,""pi_clash_lock_ramp_up"":32.108159669925904,""pi_clash_lock_warm_hold"":1.5544333085528166,""pi_clash_pocket"":1.4461748667258214,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,7.49067255493277,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
85,focused-000671,ANCHOR_114700,c1cnn(-c2ccc3c(c2)CNCC3)c1,0.5,focused,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1631616231681285,0.40546510810816444,best_rotamer_rank_proxy,-11.374018669128418,10.177484512329102,7.483933489981783,2.0,1.4603789901408013,1.4368244902998206,2.9207579802816026,0.0,71.30648102051775,36.41995423677479,1.5334274530318326,36.41995423677479,74.87180507154365,2.9207579802816026,2.0,"[252515,270850]",71.30648102051775,36.41995423677479,1.5334274530318326,36.41995423677479,74.87180507154365,0.0,40.0,4.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.4603789901408013,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":2.9207579802816026,""lock_occupancy_cold_hold"":71.30648102051775,""lock_occupancy_cold_return"":74.87180507154365,""lock_occupancy_ramp_down"":36.41995423677479,""lock_occupancy_ramp_up"":36.41995423677479,""lock_occupancy_warm_hold"":1.5334274530318326,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=124:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[252515,270850]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":2.9207579802816026,""pi_clash_lock_cold_hold"":71.30648102051775,""pi_clash_lock_cold_return"":74.87180507154365,""pi_clash_lock_ramp_down"":36.41995423677479,""pi_clash_lock_ramp_up"":36.41995423677479,""pi_clash_lock_warm_hold"":1.5334274530318326,""pi_clash_pocket"":1.4368244902998206,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,7.483933489981783,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
86,near_random-001743,ANCHOR_027989,CCc1ccc([C@@H]2CN(C)CCN2)s1,5.0,near_random,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13631409662775695,0.40546510810816444,best_rotamer_rank_proxy,-10.939946174621582,11.235594749450684,7.444267932824514,2.0,1.4220484261656758,1.3998289195068372,2.8440968523313517,0.0,61.25411908675381,31.41477995026237,1.5754408137709284,31.414779950262368,64.3168250410915,2.8440968523313517,2.0,"[252518,261543]",61.25411908675381,31.41477995026237,1.5754408137709284,31.414779950262368,64.3168250410915,0.0,40.0,4.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.4220484261656758,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":2.8440968523313517,""lock_occupancy_cold_hold"":61.25411908675381,""lock_occupancy_cold_return"":64.3168250410915,""lock_occupancy_ramp_down"":31.414779950262368,""lock_occupancy_ramp_up"":31.41477995026237,""lock_occupancy_warm_hold"":1.5754408137709284,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=128:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[252518,261543]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":2.8440968523313517,""pi_clash_lock_cold_hold"":61.25411908675381,""pi_clash_lock_cold_return"":64.3168250410915,""pi_clash_lock_ramp_down"":31.414779950262368,""pi_clash_lock_ramp_up"":31.41477995026237,""pi_clash_lock_warm_hold"":1.5754408137709284,""pi_clash_pocket"":1.3998289195068372,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,7.444267932824514,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
87,focused-001367,ANCHOR_088071,N#Cc1cc(F)nc(N2CCCC2)c1,0.5,focused,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2228375484959947,0.40546510810816444,best_rotamer_rank_proxy,-11.176786422729492,10.18816089630127,7.132639002672561,2.0,1.0327381327491956,0.9983135283242224,4.130952530996782,0.0,128.0527966863402,65.67273226962723,3.292667852914243,65.67273226962722,134.45543652065723,4.130952530996782,4.0,"[261637,270756,270757,270852]",128.0527966863402,65.67273226962723,3.292667852914243,65.67273226962722,134.45543652065723,0.0,80.0,2.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.0327381327491956,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":4,""lock_geometry_score"":4.130952530996782,""lock_occupancy_cold_hold"":128.0527966863402,""lock_occupancy_cold_return"":134.45543652065723,""lock_occupancy_ramp_down"":65.67273226962722,""lock_occupancy_ramp_up"":65.67273226962723,""lock_occupancy_warm_hold"":3.292667852914243,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=4:total_atoms=120:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":80.0,""lock_voxel_indices"":""[261637,270756,270757,270852]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":4.130952530996782,""pi_clash_lock_cold_hold"":128.0527966863402,""pi_clash_lock_cold_return"":134.45543652065723,""pi_clash_lock_ramp_down"":65.67273226962722,""pi_clash_lock_ramp_up"":65.67273226962723,""pi_clash_lock_warm_hold"":3.292667852914243,""pi_clash_pocket"":0.9983135283242224,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,7.132639002672561,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
